--- ATL ---
James Harden (hardeja01) | curr_mins, 36.8 | prev_mins, mean: 36.8, std: 3.4827045193686432 | 2fga, mean: 8.36923076923077, std: 3.6650920054323364 | 3fga, mean: 6.892307692307693, std: 2.314656159366802 | fta, mean: 8.246153846153845, std: 4.758896993181926 | 2fgp: (11, 12) | 3fgp: (2, 3) | ftp: (8, 2) | ast, mean: 10.261538461538462, std: 2.856985625428543 | reb, mean: 7.6923076923076925, std: 2.642394467279641 | stl, mean: 1.2615384615384615, std: 1.0269734934325314 | blk, mean: 0.5538461538461539, std: 0.7448442115021664
Tyrese Maxey (maxeyty01) | curr_mins, 36.4 | prev_mins, mean: 34.88, std: 4.877048287642845 | 2fga, mean: 9.146666666666667, std: 3.152536897308085 | 3fga, mean: 4.12, std: 2.058867002342146 | fta, mean: 3.28, std: 2.671129598752808 | 2fgp: (16, 15) | 3fgp: (4, 5) | ftp: (14, 3) | ast, mean: 4.28, std: 2.1759901960563455 | reb, mean: 3.2, std: 2.0912516188477497 | stl, mean: 0.7333333333333333, std: 0.8537498983243798 | blk, mean: 0.4266666666666667, std: 0.751413482858953
Tobias Harris (harrito02) | curr_mins, 33.7 | prev_mins, mean: 34.3013698630137, std: 5.016916401363475 | 2fga, mean: 10.232876712328768, std: 3.765454175685014 | 3fga, mean: 3.767123287671233, std: 1.8764623371142755 | fta, mean: 2.767123287671233, std: 2.697134694475346 | 2fgp: (12, 11) | 3fgp: (12, 20) | ftp: (17, 4) | ast, mean: 3.452054794520548, std: 1.8947736040741627 | reb, mean: 6.794520547945205, std: 2.5100286747780234 | stl, mean: 0.6438356164383562, std: 0.8659441440700881 | blk, mean: 0.589041095890411, std: 0.7909698648357287
P.J. Tucker (tuckepj01) | curr_mins, 29.4 | prev_mins, mean: 27.338028169014084, std: 6.120719054627926 | 2fga, mean: 3.3098591549295775, std: 2.1202680490638386 | 3fga, mean: 2.7183098591549295, std: 1.620146912061792 | fta, mean: 0.8591549295774648, std: 1.7546379157630914 | 2fgp: (14, 12) | 3fgp: (13, 18) | ftp: (15, 6) | ast, mean: 2.0985915492957745, std: 1.584741766651854 | reb, mean: 5.450704225352113, std: 2.705178822520451 | stl, mean: 0.8169014084507042, std: 0.8275172293841342 | blk, mean: 0.2112676056338028, std: 0.44136449622513796
De'Anthony Melton (meltode01) | curr_mins, 26.5 | prev_mins, mean: 22.21917808219178, std: 5.012987448624578 | 2fga, mean: 4.424657534246576, std: 2.170271166815734 | 3fga, mean: 5.095890410958904, std: 2.2340109733584868 | fta, mean: 1.643835616438356, std: 2.0431634283375018 | 2fgp: (12, 15) | 3fgp: (4, 6) | ftp: (4, 2) | ast, mean: 2.6575342465753424, std: 1.572182655934638 | reb, mean: 4.493150684931507, std: 2.580874268730013 | stl, mean: 1.4246575342465753, std: 1.1093353337549505 | blk, mean: 0.5342465753424658, std: 0.7417526778455279
Georges Niang (niangge01) | curr_mins, 19.6 | prev_mins, mean: 22.32894736842105, std: 6.068443305751868 | 2fga, mean: 2.3157894736842106, std: 1.8582003625168138 | 3fga, mean: 5.092105263157895, std: 2.1714513190548232 | fta, mean: 0.7763157894736842, std: 1.2731920536746082 | 2fgp: (16, 15) | 3fgp: (3, 4) | ftp: (16, 3) | ast, mean: 1.3421052631578947, std: 1.3033623681094517 | reb, mean: 2.6710526315789473, std: 1.7500989287431188 | stl, mean: 0.39473684210526316, std: 0.7085743167282241 | blk, mean: 0.17105263157894737, std: 0.3765549479277417
Shake Milton (miltosh01) | curr_mins, 17.7 | prev_mins, mean: 20.90909090909091, std: 8.082017586250528 | 2fga, mean: 4.909090909090909, std: 3.8719162616448823 | 3fga, mean: 2.418181818181818, std: 1.4732883330823923 | fta, mean: 1.3272727272727274, std: 1.6954971966363297 | 2fgp: (14, 15) | 3fgp: (10, 20) | ftp: (6, 2) | ast, mean: 2.5272727272727273, std: 2.02578420689188 | reb, mean: 2.581818181818182, std: 1.73405367528238 | stl, mean: 0.509090909090909, std: 0.6570658545306418 | blk, mean: 0.3090909090909091, std: 0.4999173485406371
Daniel House (houseda01) | curr_mins, 18.7 | prev_mins, mean: 16.761904761904763, std: 7.253273559177472 | 2fga, mean: 1.9285714285714286, std: 1.533636468113135 | 3fga, mean: 2.7857142857142856, std: 1.711803758858923 | fta, mean: 1.380952380952381, std: 1.9754731916849086 | 2fgp: (5, 6) | 3fgp: (4, 6) | ftp: (23, 8) | ast, mean: 1.0476190476190477, std: 1.1328930717495542 | reb, mean: 2.642857142857143, std: 1.8364228760260628 | stl, mean: 0.5, std: 0.6986381310057719 | blk, mean: 0.40476190476190477, std: 0.6195053252979852
Matisse Thybulle (thybuma01) | curr_mins, 11.4 | prev_mins, mean: 25.060606060606062, std: 6.405203348506653 | 2fga, mean: 2.3636363636363638, std: 1.513938908702642 | 3fga, mean: 2.1818181818181817, std: 1.2781270732704935 | fta, mean: 0.6515151515151515, std: 1.1213144916411144 | 2fgp: (20, 10) | 3fgp: (6, 12) | ftp: (20, 6) | ast, mean: 1.1363636363636365, std: 1.0714810429234634 | reb, mean: 2.287878787878788, std: 1.5152272708334282 | stl, mean: 1.7424242424242424, std: 1.4904809683414488 | blk, mean: 1.0757575757575757, std: 0.9740668582088139
Montrezl Harrell (harremo01) | curr_mins, 10.6 | prev_mins, mean: 22.661971830985916, std: 6.268507610362959 | 2fga, mean: 7.577464788732394, std: 3.2181788736558246 | 3fga, mean: 0.23943661971830985, std: 0.5682884789248456 | fta, mean: 4.169014084507042, std: 2.778113228879932 | 2fgp: (20, 11) | 3fgp: (5, 14) | ftp: (6, 3) | ast, mean: 2.0422535211267605, std: 1.4284495654657015 | reb, mean: 6.070422535211268, std: 3.383156054911823 | stl, mean: 0.4084507042253521, std: 0.6624211840171746 | blk, mean: 0.6056338028169014, std: 0.7778423251540323
Paul Reed (reedpa01) | curr_mins, 9.6 | prev_mins, mean: 7.5, std: 6.120500495530531 | 2fga, mean: 2.3157894736842106, std: 2.8755343957153126 | 3fga, mean: 0.21052631578947367, std: 0.4076824574955175 | fta, mean: 0.3684210526315789, std: 1.086303549502647 | 2fgp: (14, 10) | 3fgp: (2, 4) | ftp: (4, 5) | ast, mean: 0.42105263157894735, std: 0.5907880084379907 | reb, mean: 2.4210526315789473, std: 2.5508675402216077 | stl, mean: 0.868421052631579, std: 1.2390797228414268 | blk, mean: 0.3684210526315789, std: 0.6249653730019955
Furkan Korkmaz (korkmfu01) | curr_mins, 8.0 | prev_mins, mean: 20.64179104477612, std: 10.09315046674711 | 2fga, mean: 3.044776119402985, std: 2.1609342632704 | 3fga, mean: 3.970149253731343, std: 2.7696120168702296 | fta, mean: 1.2537313432835822, std: 1.6054318578537143 | 2fgp: (16, 15) | 3fgp: (8, 18) | ftp: (18, 5) | ast, mean: 1.8955223880597014, std: 1.6673719455246496 | reb, mean: 2.611940298507463, std: 2.252396560353538 | stl, mean: 0.4925373134328358, std: 0.720139586974019 | blk, mean: 0.13432835820895522, std: 0.34100476593420487
Jaden Springer (sprinja01) | curr_mins, 2.0 | prev_mins, mean: 2.5, std: 0.5 | 2fga, mean: 0.5, std: 0.5 | 3fga, mean: 1.0, std: 1.0 | fta, mean: 1.0, std: 1.0 | 2fgp: (2, 1) | 3fgp: (3, 6) | ftp: (4, 2) | ast, mean: 1.0, std: 1.0 | reb, mean: 1.0, std: 1.0 | stl, mean: 1.0, std: 1.0 | blk, mean: 1.0, std: 1.0
Julian Champagnie (champju01) | curr_mins, 1.0 | prev_mins, mean: 7.305555555555555, std: 6.350063186231755 | 2fga, mean: 1.0833333333333333, std: 1.421560175769332 | 3fga, mean: 0.7777777777777778, std: 1.1811273125260722 | fta, mean: 0.25, std: 0.6400954789890507 | 2fgp: (8, 7) | 3fgp: (6, 10) | ftp: (2, 1) | ast, mean: 0.3055555555555556, std: 0.517442666949921 | reb, mean: 2.0, std: 2.3570226039551585 | stl, mean: 0.2222222222222222, std: 0.5328701692569688 | blk, mean: 0.1111111111111111, std: 0.3142696805273545
--- PHO ---
Devin Booker (bookede01) | curr_mins, 36.5 | prev_mins, mean: 33.98529411764706, std: 4.357186919868285 | 2fga, mean: 13.867647058823529, std: 4.197003173710786 | 3fga, mean: 7.029411764705882, std: 2.4433016971694275 | fta, mean: 5.338235294117647, std: 4.024229170316337 | 2fgp: (2, 2) | 3fgp: (6, 9) | ftp: (14, 3) | ast, mean: 4.838235294117647, std: 2.3677383979458684 | reb, mean: 5.029411764705882, std: 2.3637618835691834 | stl, mean: 1.1323529411764706, std: 1.1233407602628065 | blk, mean: 0.38235294117647056, std: 0.6648620326739597
Mikal Bridges (bridgmi01) | curr_mins, 37.1 | prev_mins, mean: 34.25609756097561, std: 6.0763656010242775 | 2fga, mean: 6.658536585365853, std: 2.7683732662602485 | 3fga, mean: 3.8048780487804876, std: 1.9282180854685238 | fta, mean: 1.9146341463414633, std: 2.061264231486289 | 2fgp: (18, 11) | 3fgp: (8, 13) | ftp: (6, 2) | ast, mean: 2.2560975609756095, std: 1.575815511748511 | reb, mean: 4.2317073170731705, std: 2.131636154418598 | stl, mean: 1.170731707317073, std: 1.207748136891702 | blk, mean: 0.43902439024390244, std: 0.6643823644817676
Chris Paul (paulch01) | curr_mins, 30.2 | prev_mins, mean: 32.38461538461539, std: 4.767493480104638 | 2fga, mean: 8.261538461538462, std: 3.0497259552895675 | 3fga, mean: 3.0615384615384613, std: 1.7530362502454295 | fta, mean: 3.1076923076923078, std: 2.530570485532565 | 2fgp: (15, 12) | 3fgp: (7, 14) | ftp: (6, 2) | ast, mean: 10.8, std: 3.587156576969049 | reb, mean: 4.3538461538461535, std: 2.249312847076562 | stl, mean: 1.8615384615384616, std: 1.4237212678472952 | blk, mean: 0.3076923076923077, std: 0.5525626152636299
Deandre Ayton (aytonde01) | curr_mins, 28.5 | prev_mins, mean: 29.06896551724138, std: 5.1019336056099664 | 2fga, mean: 11.689655172413794, std: 4.227198047095712 | 3fga, mean: 0.3275862068965517, std: 0.5985018950934407 | fta, mean: 2.4482758620689653, std: 2.2831648768616346 | 2fgp: (10, 6) | 3fgp: (8, 13) | ftp: (4, 2) | ast, mean: 1.4482758620689655, std: 1.036779060577442 | reb, mean: 10.224137931034482, std: 3.9655547224615497 | stl, mean: 0.6896551724137931, std: 0.7241379310344828 | blk, mean: 0.6896551724137931, std: 0.792353468488004
Cameron Johnson (johnsca02) | curr_mins, 25.3 | prev_mins, mean: 25.742424242424242, std: 5.697715134982821 | 2fga, mean: 3.272727272727273, std: 1.610057918640634 | 3fga, mean: 5.924242424242424, std: 2.3632964013480042 | fta, mean: 1.7272727272727273, std: 1.6836599252229212 | 2fgp: (12, 11) | 3fgp: (12, 16) | ftp: (26, 5) | ast, mean: 1.5, std: 1.282161999881214 | reb, mean: 4.136363636363637, std: 2.214869608559409 | stl, mean: 0.8636363636363636, std: 0.8856834997379079 | blk, mean: 0.24242424242424243, std: 0.4625556824992044
Cameron Payne (payneca01) | curr_mins, 24.5 | prev_mins, mean: 21.53448275862069, std: 6.497255434469021 | 2fga, mean: 6.482758620689655, std: 2.9433817010859724 | 3fga, mean: 3.6379310344827585, std: 1.8541498271311987 | fta, mean: 1.5344827586206897, std: 1.8496553009848498 | 2fgp: (10, 12) | 3fgp: (2, 3) | ftp: (17, 4) | ast, mean: 4.862068965517241, std: 3.0311502076688073 | reb, mean: 3.0172413793103448, std: 1.7468333843760004 | stl, mean: 0.6896551724137931, std: 0.792353468488004 | blk, mean: 0.29310344827586204, std: 0.45518547525669256
Torrey Craig (craigto01) | curr_mins, 22.1 | prev_mins, mean: 19.973684210526315, std: 8.686004599370012 | 2fga, mean: 2.6842105263157894, std: 2.2953644723533184 | 3fga, mean: 2.9210526315789473, std: 1.8192187297583546 | fta, mean: 0.6842105263157895, std: 1.4974586042586098 | 2fgp: (17, 12) | 3fgp: (2, 3) | ftp: (4, 2) | ast, mean: 1.144736842105263, std: 1.1776867085008225 | reb, mean: 4.0131578947368425, std: 3.334403683184997 | stl, mean: 0.6052631578947368, std: 0.84415868064976 | blk, mean: 0.4473684210526316, std: 0.714414313710433
Damion Lee (leeda03) | curr_mins, 20.3 | prev_mins, mean: 19.428571428571427, std: 7.724860476911871 | 2fga, mean: 3.111111111111111, std: 1.9199132843439446 | 3fga, mean: 2.9682539682539684, std: 2.145266135621169 | fta, mean: 1.1904761904761905, std: 1.6413036132965795 | 2fgp: (14, 12) | 3fgp: (2, 3) | ftp: (23, 4) | ast, mean: 1.0, std: 0.9594972228385659 | reb, mean: 3.2222222222222223, std: 1.979613914935078 | stl, mean: 0.6190476190476191, std: 0.8806305718527109 | blk, mean: 0.09523809523809523, std: 0.29354352395090366
Jock Landale (landajo01) | curr_mins, 14.8 | prev_mins, mean: 10.38888888888889, std: 7.82781523530191 | 2fga, mean: 2.1296296296296298, std: 2.2364513582102794 | 3fga, mean: 1.6481481481481481, std: 1.6234098476994903 | fta, mean: 0.7592592592592593, std: 1.290064385203243 | 2fgp: (6, 4) | 3fgp: (10, 20) | ftp: (25, 6) | ast, mean: 0.8333333333333334, std: 1.1979921473804347 | reb, mean: 2.5555555555555554, std: 2.6434171674156266 | stl, mean: 0.18518518518518517, std: 0.4335074041007269 | blk, mean: 0.25925925925925924, std: 0.47862399938222533
Bismack Biyombo (biyombi01) | curr_mins, 12.9 | prev_mins, mean: 13.555555555555555, std: 9.762298353144226 | 2fga, mean: 4.027777777777778, std: 3.5783772789656045 | 3fga, mean: 1.0, std: 1.0 | fta, mean: 1.9722222222222223, std: 2.2544537538825367 | 2fgp: (17, 12) | 3fgp: (3, 6) | ftp: (16, 14) | ast, mean: 0.6388888888888888, std: 1.0581109419300505 | reb, mean: 4.638888888888889, std: 4.144291775561616 | stl, mean: 0.3333333333333333, std: 0.6236095644623236 | blk, mean: 0.7222222222222222, std: 0.9009597077903808
Landry Shamet (shamela01) | curr_mins, 16.2 | prev_mins, mean: 20.3768115942029, std: 6.1127129328380745 | 2fga, mean: 2.1884057971014492, std: 1.905562888567374 | 3fga, mean: 4.840579710144928, std: 2.517320800327649 | fta, mean: 1.173913043478261, std: 1.6936070907816279 | 2fgp: (10, 12) | 3fgp: (8, 13) | ftp: (22, 5) | ast, mean: 1.565217391304348, std: 1.3670900108144148 | reb, mean: 1.826086956521739, std: 1.4239821866164204 | stl, mean: 0.4057971014492754, std: 0.7085163224104531 | blk, mean: 0.13043478260869565, std: 0.33678116053977547
Josh Okogie (okogijo01) | curr_mins, 5.9 | prev_mins, mean: 10.10204081632653, std: 7.112061895575523 | 2fga, mean: 1.163265306122449, std: 1.3753951384076935 | 3fga, mean: 0.9591836734693877, std: 1.10581364768523 | fta, mean: 1.0408163265306123, std: 1.4977422964823488 | 2fgp: (15, 16) | 3fgp: (9, 20) | ftp: (12, 6) | ast, mean: 0.5102040816326531, std: 0.8600533675798154 | reb, mean: 1.4285714285714286, std: 1.6659862556700857 | stl, mean: 0.5306122448979592, std: 0.731284606823221 | blk, mean: 0.24489795918367346, std: 0.554411334988005
Duane Washington Jr. (washidu02) | curr_mins, 9.6 | prev_mins, mean: 19.6875, std: 8.986462619777967 | 2fga, mean: 4.416666666666667, std: 2.714416245817055 | 3fga, mean: 4.479166666666667, std: 2.629873122203596 | fta, mean: 1.2708333333333333, std: 1.667577875909315 | 2fgp: (14, 18) | 3fgp: (4, 6) | ftp: (4, 2) | ast, mean: 1.7708333333333333, std: 1.388037933759577 | reb, mean: 1.7291666666666667, std: 1.6800245947273775 | stl, mean: 0.5416666666666666, std: 0.7626252174051303 | blk, mean: 0.0625, std: 0.24206145913796356
Dario Šarić (saricda01) | curr_mins, 9.4 | prev_mins, mean: 16.96, std: 5.12234321380362 | 2fga, mean: 4.14, std: 2.3749526311065656 | 3fga, mean: 2.7, std: 1.5 | fta, mean: 1.98, std: 1.760568090134545 | 2fgp: (16, 15) | 3fgp: (9, 16) | ftp: (18, 4) | ast, mean: 1.3, std: 1.0630145812734648 | reb, mean: 3.8, std: 2.0591260281974 | stl, mean: 0.6, std: 0.8944271909999159 | blk, mean: 0.08, std: 0.2712931993250107
Ish Wainright (wainris01) | curr_mins, 11.0 | prev_mins, mean: 7.555555555555555, std: 6.5644008123126785 | 2fga, mean: 1.0, std: 1.6733200530681511 | 3fga, mean: 1.3111111111111111, std: 1.7990395242674753 | fta, mean: 0.26666666666666666, std: 0.6463573143221772 | 2fgp: (15, 16) | 3fgp: (10, 20) | ftp: (8, 6) | ast, mean: 0.3333333333333333, std: 0.7302967433402214 | reb, mean: 1.2, std: 1.7204650534085253 | stl, mean: 0.4444444444444444, std: 0.8577892918052792 | blk, mean: 0.13333333333333333, std: 0.4
--- POR ---
Damian Lillard (lillada01) | curr_mins, 35.2 | prev_mins, mean: 35.96551724137931, std: 4.429390544367286 | 2fga, mean: 9.241379310344827, std: 3.738478137846756 | 3fga, mean: 9.793103448275861, std: 3.1114838498567114 | fta, mean: 6.241379310344827, std: 4.658364167622861 | 2fgp: (15, 16) | 3fgp: (10, 20) | ftp: (23, 4) | ast, mean: 7.310344827586207, std: 2.335681961638083 | reb, mean: 4.137931034482759, std: 2.2548665826581815 | stl, mean: 0.5862068965517241, std: 0.6704214515594339 | blk, mean: 0.3793103448275862, std: 0.6650793628271002
Josh Hart (hartjo01) | curr_mins, 35.6 | prev_mins, mean: 32.666666666666664, std: 6.104036308809054 | 2fga, mean: 6.592592592592593, std: 2.5204241156813456 | 3fga, mean: 3.9444444444444446, std: 2.0853693754581624 | fta, mean: 3.9074074074074074, std: 2.626563157284513 | 2fgp: (4, 3) | 3fgp: (11, 20) | ftp: (23, 8) | ast, mean: 4.148148148148148, std: 2.1029732691227245 | reb, mean: 7.185185185185185, std: 3.0736278123203875 | stl, mean: 1.1296296296296295, std: 1.0191916967271861 | blk, mean: 0.24074074074074073, std: 0.5752675765558913
Jerami Grant (grantje01) | curr_mins, 35.9 | prev_mins, mean: 31.4468085106383, std: 5.625960005599793 | 2fga, mean: 9.46808510638298, std: 3.31887614809199 | 3fga, mean: 5.404255319148936, std: 2.130423736375996 | fta, mean: 5.51063829787234, std: 3.499983832336712 | 2fgp: (14, 16) | 3fgp: (6, 10) | ftp: (22, 5) | ast, mean: 2.3617021276595747, std: 1.5357516963930713 | reb, mean: 4.0638297872340425, std: 1.9285564584893038 | stl, mean: 0.9361702127659575, std: 0.9543685741279065 | blk, mean: 1.0425531914893618, std: 1.0509863008705078
Anfernee Simons (simonan01) | curr_mins, 35.6 | prev_mins, mean: 29.05263157894737, std: 7.41837702170736 | 2fga, mean: 6.228070175438597, std: 2.6425502293000322 | 3fga, mean: 7.754385964912281, std: 3.7616751669379167 | fta, mean: 2.0350877192982457, std: 2.192210390408297 | 2fgp: (15, 16) | 3fgp: (12, 17) | ftp: (9, 2) | ast, mean: 3.8771929824561404, std: 2.520583164482688 | reb, mean: 2.6491228070175437, std: 1.7013021645474606 | stl, mean: 0.5263157894736842, std: 0.7517293082676685 | blk, mean: 0.10526315789473684, std: 0.3068922049918579
Jusuf Nurkić (nurkiju01) | curr_mins, 28.1 | prev_mins, mean: 27.678571428571427, std: 5.308709632216069 | 2fga, mean: 9.714285714285714, std: 4.038715698064908 | 3fga, mean: 1.0, std: 0.944911182523068 | fta, mean: 4.785714285714286, std: 3.238795442501324 | 2fgp: (10, 8) | 3fgp: (5, 12) | ftp: (21, 10) | ast, mean: 2.8035714285714284, std: 1.8652809330456561 | reb, mean: 11.053571428571429, std: 4.050659747220828 | stl, mean: 1.1071428571428572, std: 0.9195995135416951 | blk, mean: 0.6071428571428571, std: 0.645826475715183
Justice Winslow (winslju01) | curr_mins, 26.1 | prev_mins, mean: 15.625, std: 9.883962177858297 | 2fga, mean: 3.9791666666666665, std: 3.19171834161823 | 3fga, mean: 1.375, std: 1.653594569415369 | fta, mean: 1.375, std: 1.964529205687714 | 2fgp: (2, 2) | 3fgp: (6, 18) | ftp: (14, 10) | ast, mean: 1.75, std: 1.5612494995995996 | reb, mean: 4.208333333333333, std: 3.148798271651513 | stl, mean: 0.7291666666666666, std: 1.0356073768030474 | blk, mean: 0.5208333333333334, std: 0.7902948640996107
Shaedon Sharpe (sharpsh01) | curr_mins, 21.4 | prev_mins, mean: 20.875, std: 5.521265706339444 | 2fga, mean: 4.75, std: 2.6100766272276377 | 3fga, mean: 2.625, std: 1.3169567191065923 | fta, mean: 0.9375, std: 1.3905372163304368 | 2fgp: (8, 7) | 3fgp: (4, 5) | ftp: (12, 5) | ast, mean: 0.5, std: 0.7071067811865476 | reb, mean: 2.625, std: 1.79843682124227 | stl, mean: 0.25, std: 0.5590169943749475 | blk, mean: 0.25, std: 0.4330127018922193
Nassir Little (littlna01) | curr_mins, 15.1 | prev_mins, mean: 25.38095238095238, std: 7.312586608204673 | 2fga, mean: 3.8333333333333335, std: 2.1259918320260005 | 3fga, mean: 3.6666666666666665, std: 2.1343747458109497 | fta, mean: 2.238095238095238, std: 2.1909937276813984 | 2fgp: (8, 6) | 3fgp: (2, 3) | ftp: (12, 5) | ast, mean: 1.2857142857142858, std: 1.3144927373183106 | reb, mean: 5.619047619047619, std: 2.8280262421526174 | stl, mean: 0.5952380952380952, std: 0.6921162787499349 | blk, mean: 0.8571428571428571, std: 0.9147320339189784
Drew Eubanks (eubandr01) | curr_mins, 18.5 | prev_mins, mean: 17.014084507042252, std: 10.387550725621782 | 2fga, mean: 4.901408450704225, std: 3.650795512682345 | 3fga, mean: 0.323943661971831, std: 0.599874350395686 | fta, mean: 1.8309859154929577, std: 2.426299074101279 | 2fgp: (19, 12) | 3fgp: (6, 19) | ftp: (17, 6) | ast, mean: 1.1971830985915493, std: 1.274005752190998 | reb, mean: 5.380281690140845, std: 3.4655901970095098 | stl, mean: 0.43661971830985913, std: 0.665707171723745 | blk, mean: 0.5633802816901409, std: 0.7455481841051292
Jabari Walker (walkeja01) | curr_mins, 8.1 | prev_mins, mean: 7.666666666666667, std: 5.374838498865699 | 2fga, mean: 1.3333333333333333, std: 0.9428090415820634 | 3fga, mean: 0.5555555555555556, std: 0.8314794192830981 | fta, mean: 0.6666666666666666, std: 1.3333333333333333 | 2fgp: (3, 2) | 3fgp: (2, 5) | ftp: (3, 2) | ast, mean: 1.0, std: 0.6666666666666666 | reb, mean: 2.2222222222222223, std: 1.314684396244359 | stl, mean: 0.1111111111111111, std: 0.31426968052735443 | blk, mean: 0.1111111111111111, std: 0.31426968052735443
Trendon Watford (watfotr01) | curr_mins, 15.0 | prev_mins, mean: 17.625, std: 10.020032019243585 | 2fga, mean: 4.770833333333333, std: 3.6242216597345274 | 3fga, mean: 0.7916666666666666, std: 1.0984521938720058 | fta, mean: 1.9583333333333333, std: 2.159845030449073 | 2fgp: (12, 9) | 3fgp: (6, 17) | ftp: (23, 8) | ast, mean: 1.6875, std: 1.7459029421286092 | reb, mean: 4.145833333333333, std: 2.950914994633962 | stl, mean: 0.5208333333333334, std: 0.7634784250753622 | blk, mean: 0.5833333333333334, std: 0.8374896350934076
Keon Johnson (johnske07) | curr_mins, 17.7 | prev_mins, mean: 17.542857142857144, std: 10.187787807378168 | 2fga, mean: 4.428571428571429, std: 3.146750834801912 | 3fga, mean: 2.6, std: 2.5768197453450252 | fta, mean: 1.2857142857142858, std: 1.6137167138791928 | 2fgp: (10, 17) | 3fgp: (4, 6) | ftp: (8, 3) | ast, mean: 1.8285714285714285, std: 1.9637531745645238 | reb, mean: 2.2285714285714286, std: 1.7741913938582885 | stl, mean: 0.6857142857142857, std: 0.8542809364414887 | blk, mean: 0.3142857142857143, std: 0.5742786069211937
Greg Brown III (browngr01) | curr_mins, 5.5 | prev_mins, mean: 12.854166666666666, std: 8.878789292778356 | 2fga, mean: 2.6875, std: 1.9488912446140583 | 3fga, mean: 1.2708333333333333, std: 1.6168331099886457 | fta, mean: 1.3541666666666667, std: 1.6518875987454134 | 2fgp: (13, 14) | 3fgp: (6, 12) | ftp: (20, 10) | ast, mean: 0.7291666666666666, std: 1.0555327117411168 | reb, mean: 2.8125, std: 2.6821652478299445 | stl, mean: 0.5416666666666666, std: 0.7347996703561833 | blk, mean: 0.5, std: 0.67700320038633
--- SAC ---
De'Aaron Fox (foxde01) | curr_mins, 32.5 | prev_mins, mean: 34.86440677966102, std: 4.586116214862551 | 2fga, mean: 14.288135593220339, std: 4.038168940051189 | 3fga, mean: 4.220338983050848, std: 2.0916929856237125 | fta, mean: 5.898305084745763, std: 3.208542175190182 | 2fgp: (12, 11) | 3fgp: (9, 20) | ftp: (4, 2) | ast, mean: 5.593220338983051, std: 2.484655581409704 | reb, mean: 3.9152542372881354, std: 2.0276740920322958 | stl, mean: 1.152542372881356, std: 1.1617281008944946 | blk, mean: 0.423728813559322, std: 0.7636529034622921
Domantas Sabonis (sabondo01) | curr_mins, 32.2 | prev_mins, mean: 33.935483870967744, std: 4.99635663304558 | 2fga, mean: 10.451612903225806, std: 3.62196444361361 | 3fga, mean: 2.0161290322580645, std: 1.4755199792470204 | fta, mean: 5.354838709677419, std: 3.3024759733615916 | 2fgp: (6, 4) | 3fgp: (6, 12) | ftp: (21, 8) | ast, mean: 5.209677419354839, std: 2.3358157846484158 | reb, mean: 12.129032258064516, std: 4.069888922030808 | stl, mean: 0.9516129032258065, std: 0.9743056974541262 | blk, mean: 0.43548387096774194, std: 0.5853305584394857
Kevin Huerter (huertke01) | curr_mins, 32.4 | prev_mins, mean: 29.04054054054054, std: 6.147816991572698 | 2fga, mean: 4.716216216216216, std: 2.1404739956896277 | 3fga, mean: 5.554054054054054, std: 2.4281117782937773 | fta, mean: 0.7027027027027027, std: 1.3226685733234764 | 2fgp: (10, 9) | 3fgp: (8, 12) | ftp: (22, 6) | ast, mean: 2.7432432432432434, std: 1.4801461835293528 | reb, mean: 3.4324324324324325, std: 2.0735208409531496 | stl, mean: 0.7432432432432432, std: 0.8392533813634724 | blk, mean: 0.35135135135135137, std: 0.602526940800215
Harrison Barnes (barneha02) | curr_mins, 31.3 | prev_mins, mean: 33.09090909090909, std: 4.983562117737264 | 2fga, mean: 6.1558441558441555, std: 2.967639033012279 | 3fga, mean: 4.675324675324675, std: 2.0093389650340523 | fta, mean: 5.363636363636363, std: 3.4861845735353154 | 2fgp: (11, 10) | 3fgp: (12, 18) | ftp: (20, 5) | ast, mean: 2.4155844155844157, std: 1.4889257816069104 | reb, mean: 5.6103896103896105, std: 2.58946840132304 | stl, mean: 0.6883116883116883, std: 0.7772702861010392 | blk, mean: 0.18181818181818182, std: 0.44800489118598286
Keegan Murray (murrake02) | curr_mins, 30.2 | prev_mins, mean: 29.571428571428573, std: 7.007284839103269 | 2fga, mean: 4.153846153846154, std: 1.9940740610485723 | 3fga, mean: 6.0, std: 2.253202848596432 | fta, mean: 1.0769230769230769, std: 1.6390212117432705 | 2fgp: (5, 4) | 3fgp: (10, 17) | ftp: (12, 4) | ast, mean: 1.1428571428571428, std: 1.124858267715973 | reb, mean: 3.5, std: 1.679710859472121 | stl, mean: 0.8571428571428571, std: 0.9147320339189783 | blk, mean: 0.6428571428571429, std: 0.8112726208286106
Malik Monk (monkma01) | curr_mins, 21.9 | prev_mins, mean: 27.67105263157895, std: 7.331238421078911 | 2fga, mean: 5.052631578947368, std: 2.762029844926721 | 3fga, mean: 5.815789473684211, std: 3.063840582271442 | fta, mean: 1.5394736842105263, std: 1.7654639279482394 | 2fgp: (18, 14) | 3fgp: (10, 15) | ftp: (24, 7) | ast, mean: 2.8684210526315788, std: 1.6728647447697704 | reb, mean: 3.3684210526315788, std: 1.9857525768329982 | stl, mean: 0.8026315789473685, std: 0.8274840886068487 | blk, mean: 0.3815789473684211, std: 0.6482183124607159
